14wkx,1r3rk1/1p4p1/p2b1p2/2p2Pp1/4B3/2N2P2/Pn5P/1R4RK b - - 1 28,b2c4 e4d5 g8h8 d5c4,849
16p5e,3r1rk1/ppp2ppp/3b4/8/4P3/1PN1Bn1q/P1P1QPB1/R4RK1 w - - 2 17,e2f3 h3h2,849
1gXf0,3r2k1/pQ3pb1/4p1p1/2p3N1/5P2/2P1P1PR/q5r1/2R4K b - - 1 27,g2c2 b7f7,849
1oVfO,r2q1r2/p2p1pkp/1p2pNp1/4P3/2P2QPn/8/PP3P1P/R4RK1 w - - 3 18,f4g5 h4f3 g1g2 f3g5,849
2NBGl,5R2/1pr2Npk/p4p1p/4pP2/8/7P/4n1PK/8 b - - 1 39,h6h5 f8h8,849
2O1mm,r7/ppqnbkpp/2p1Qn2/4p3/P3P3/2N2NBP/1PP2PP1/3R2K1 b - - 0 18,f7e6 f3g5,849
0Gv68,8/1r2k3/8/8/P4N2/8/4p3/4K3 b - - 0 54,b7b4 f4d5 e7d6 d5b4,850
0OZEr,1k2r3/pppRR3/8/5p2/2r3p1/2N5/PP4P1/6K1 b - - 3 31,e8e7 d7d8,850
0UuAY,1k3r2/pppq3p/8/8/1P4P1/P3Q3/5B1P/6K1 b - - 1 38,a7a6 e3a7 b8c8 a7a8,850
0YDhy,3r1rk1/pp3ppp/1q6/8/6Q1/5N2/PPP2bPP/R1B2RK1 w - - 0 14,f1f2 d8d1 f3e1 d1e1,850
0YE5W,r2q1rk1/pb2bpp1/1p3n1Q/3ppP2/2BpP3/P2P2R1/1PP1N1PP/R1B3K1 b - - 0 15,d5c4 h6g7,850
0fR9B,4R1k1/p1p2r2/2p3q1/3p2P1/3P1p1Q/2Pb4/PP3PP1/6K1 b - - 4 30,g8g7 h4h8,850
0nEdG,8/pp4Rp/2k1p3/3pB3/3P4/7P/2P1q1P1/6K1 b - - 0 27,e2c2 g7c7 c6b5 c7c2,850
0nwbU,7k/2q3p1/7p/1P6/K2BQ3/P3P2P/8/4b3 w - - 5 45,b5b6 c7c4,850
0tWqM,r2q2nr/ppp3p1/1kn1b2p/5Q2/3pPB2/P7/P1P2PPP/1R2K2R b K - 1 14,b6a6 f5b5,850
15rzc,6k1/p2r1Bpp/1p3n2/2p2q2/P7/1Q2P2P/1P3PP1/3R2K1 b - - 0 25,d7f7 d1d8 f6e8 d8e8,850
0Qz59,8/6k1/ppb1p2R/4P3/1PPKp3/r3B3/8/8 w - - 6 45,h6e6 a3d3,851
0jK3S,1k2rr2/p7/7p/1p2N1pP/2pP2P1/P1P1B2b/1P6/4R1K1 b - - 2 30,f8f6 e5d7 b8c7 d7f6,851
0mPpF,8/6rp/1p5k/1P3Q2/1P5p/5B2/5PPK/4q3 b - - 1 40,e1e7 f5h5,851
0sctU,rnb1k1nr/p4ppp/2p5/1p6/4p2q/1P2N1b1/PBPPP2P/RN1QKB1R w KQkq - 0 11,h2g3 h4g3,851
11XpT,2r2rk1/5R1p/p5p1/1p1Q4/8/8/P1q3P1/5RK1 b - - 0 30,c2c5 d5c5 c8c5 f7f8,851
1J9AI,r4rk1/p1p2ppp/1pNq1n2/3P4/1Q6/8/PPP2PPP/R4RK1 b - - 2 18,d6d5 c6e7 g8h8 e7d5,851
1LQrq,2kn1b2/1pp2p2/p2p4/4q2p/P4N2/1P2P2r/2PPQ3/2KN1R2 w - - 2 24,f4h3 e5a1,851
20jN5,r2q1rk1/bpp2pp1/p2p2np/5N2/1P2P1QP/2P5/P1B2PP1/R4RK1 b - - 0 20,g6e5 g4g7,851
2cm6N,6R1/8/2p5/4p3/PP1bP3/3Bk3/7r/3K4 w - - 5 49,d3c2 h2h1 g8g1 h1g1,851
2g2jt,1r6/1N1P2kp/p5p1/4p3/3p3P/2nP4/P4PP1/2b2RK1 w - - 0 31,f1c1 c3e2 g1f1 e2c1 d7d8q b8d8,851
0Hv2y,r4rk1/p1p3pp/4p1q1/1p1b4/1P1PNb2/P1B1QpPP/5P1K/4RR2 w - - 2 26,g3f4 g6g2,852
0OGz9,8/7R/5k2/5p2/4p3/4P2K/5P2/6r1 w - - 8 61,h7h8 g1h1 h3g2 h1h8,852
10jfA,r1b1k2r/p2ppp1p/2p3p1/q7/2P1P3/4n3/PPQBNbPP/R2K1B1R w kq - 2 13,d2e3 a5e1,852
1AFoO,2r3k1/5pp1/4p2p/3pP3/5PPP/1R1Q2K1/8/q7 b - - 9 42,c8c1 b3b8 c1c8 b8c8,852
1EiSp,2kr2nr/ppp2p1p/3p4/2b3p1/2BNPpbq/2NQ4/PPPB2PP/R4K1R w - - 2 11,d4f5 h4f2,852
1bvqw,2r5/7p/1p3Qpk/p2p1p2/5P1P/1P2P1P1/P1KR4/5q2 w - - 9 49,c2b2 f1c1,852
1cUKR,q4rk1/p4ppp/3Npn2/2B5/PPP2n2/8/4QPPP/R4RK1 w - - 1 22,e2d2 a8g2,852
1eccu,6rk/5ppp/1N2p3/2B5/4b3/7q/P3BQ2/3R1K2 w - - 6 35,f1g1 h3h1,852
1uJUX,1r3q2/p4p2/2p1kBp1/3pPpQ1/8/8/P1P3P1/2KR4 w - - 2 36,g5d2 f8a3,852
29pG4,2kr3r/1pp1N1p1/p7/2q1pP2/2P1Q3/8/P4PpP/1R1R2K1 b - - 1 25,c5e7 e4b7,852
0C6UK,r3r1k1/1pB2ppp/p1n5/8/2q1P3/2P2Q1P/PP4P1/3R1RK1 w - - 0 18,f3f7 c4f7 f1f7 g8f7,853
0Usht,4k3/1p6/7p/5Bp1/P4n2/2B3K1/1P2bP2/8 w - - 1 42,c3g7 f4h5 g3h2 h5g7,853
0WoTU,r4r1k/1b6/1b2pqBQ/1p1p4/1p6/P7/2P2PPP/R3R1K1 b - - 1 31,h8g8 h6h7,853
0vRJA,2nQ2r1/p3Rkb1/1n4p1/q2p1pBp/1p1P3P/3B4/PpP2P2/1K1N4 b - - 5 30,c8e7 d8e7,853
0x2Ln,3r3r/pp1n1kp1/3q2p1/3B1p2/5PP1/4Q2P/P1P5/4RRK1 b - - 0 21,d6d5 e3e7 f7g8 e7d8,853
11BWv,3r2k1/p5p1/4p2B/8/3q1n2/1P4QP/P1R2Pp1/6K1 w - - 0 32,h6f4 d4d1 g1g2 d1c2,853
1RZZU,r6k/pp4bp/2q3p1/8/5p1P/1QR5/PP2p1P1/4B1K1 b - - 1 31,g7c3 e1c3 c6c3 b3c3,853
1dEl5,bn5k/4pQ2/2p3p1/3pP3/3P4/2q2N2/2PnBPP1/5K2 w - - 1 24,f3d2 c3a1 d2b1 a1b1 e2d1 b1d1,853
23pvV,r5k1/5pp1/7p/5Q2/3B1P2/1P6/6qP/rKR5 w - - 1 34,d4a1 g2a2,853
27Jkf,1r6/1k6/3R4/8/2N5/K1n1p3/2P5/8 w - - 2 53,c4e3 c3b5 a3b4 b5d6,853
0Tivk,2b2rk1/1p2bp2/3p1n2/1P1PpP2/4P3/4BqNp/3Q1N1P/R5K1 w - - 3 27,a1f1 f3g2,854
0kBgv,6k1/ppp3p1/6rp/8/4bP1P/2P3K1/PP6/4BR2 w - - 3 30,g3h3 e4g2 h3h2 g2f1,854
12n8m,5Q2/8/6pk/1p5p/8/1P2n1KP/2r3P1/3q4 b - - 3 44,h6g5 f8f4,854
1M5j1,8/p4pk1/6p1/q7/3P4/1P2P1P1/P4R1K/2R5 w - - 3 30,c1d1 a5h5 h2g2 h5d1,854
1XwqV,r3r1k1/1bp2p1p/p3p1p1/1pBqb3/1P6/3P1N2/P1P2PPP/1R1Q1RK1 w - - 0 17,f3e5 d5g2,854
2IXda,3r2k1/2p2ppp/p1Pr4/2R5/2p5/2P5/P4PPP/2R3K1 w - - 2 25,c5c4 d6d1 c1d1 d8d1,854
2K7U5,8/5p1p/8/2N3p1/4p1k1/6P1/3n1PKP/8 w - - 2 44,c5e4 d2e4 f2f3 g4f5 f3e4 f5e4,854
3fbom,8/2n5/PR3p2/4pkp1/8/4K3/5P2/8 w - - 1 49,a6a7 c7d5 e3e2 d5b6,854
3kGeK,Q7/6pk/1p3p2/4pP2/7p/2P1N2P/PP2nPPK/1q6 w - - 5 32,a8f3 b1g1,854
3lc2a,6k1/p4pp1/1p3N1p/8/5PQ1/q6P/5nPK/8 b - - 3 38,g8h8 g4c8 a3f8 c8f8,854
025sW,r2q1rk1/1b2bpp1/2p1p2p/1pPp4/1P4Q1/P3P2P/1B1N1PP1/R3R1K1 b - - 0 18,b7c8 g4g7,855
0Re6F,r1b2rk1/pp1p1ppp/1q6/3PP2n/2B5/7P/PPP1p1P1/R1BQR2K w - - 0 17,d1e2 h5g3 h1h2 g3e2,855
0oKOO,8/2Q2pk1/4p1p1/1p1p4/pP1q4/P1n5/5PPP/5RK1 w - - 0 35,c7g3 c3e2 g1h1 e2g3,855
0utIV,8/1b1k1r1p/1p6/p2rn3/6nP/Q5B1/PPP2PP1/4R1K1 w - - 2 33,e1e5 d5d1 e5e1 d1e1,855
1OnrR,r2qkb1r/pppb2pp/3P1n2/5pN1/1n2p3/1Q6/PP3PPP/RNB1KB1R b KQkq - 0 11,f8d6 b3f7,855
1dyWG,4r1k1/2Q2ppp/2b2q2/5N2/2P1PP2/3P4/2P3PP/1R5K w - - 7 28,b1b8 f6a1 b8b1 a1b1,855
23xql,rnb1k2r/pp4pp/2p4n/5pB1/2B1P3/8/PPP3PP/3RK1NR b Kkq - 0 13,h6g4 d1d8,855
2HWhl,r1bk3r/pp1pnB1p/2pP4/6B1/N2P4/8/5nPP/1R4K1 b - - 1 21,f2e4 g5e7,855
2XZzo,r1b1kbnr/ppp2ppp/8/3Np3/8/6P1/PPP1PP1P/R1B1KB1R b KQkq - 0 8,c7c6 d5c7 e8d8 c7a8,855
2YmSv,3r4/5qp1/p4p1k/4p1b1/P1R1P3/1p3QNP/1P3PP1/1B4K1 b - - 6 31,f7c4 f3h5,855
03ZoY,8/8/1p2K3/p4p2/5k1P/1P6/P7/8 b - - 0 44,f4e4 h4h5 f5f4 h5h6 f4f3 h6h7 f3f2 h7h8q,856
07fhF,1k2r2r/2p2p2/1p6/pP1p1Qp1/P1nP4/2P5/5PP1/1R2RKN1 w - - 1 32,f5d5 c4d2,856
0Ite7,2rr2k1/Q4pbp/2p1b1p1/8/1P6/P2P2P1/8/2R2RK1 w - - 1 23,c1e1 g7d4 a7d4 d8d4,856
1CkHY,r1br2k1/1p3p2/p1pN3p/2n1p1pP/2P1Q3/2B5/PP3P2/2K1R3 w - - 1 28,e4e5 c5d3 c1d2 d3e5,856
1YcmK,r1b2knQ/pppp1p1p/5N2/2b1p3/4P3/3Pn2N/PPq1K1PP/R1B4R w - - 0 13,e2f3 c2g2,856
1e0bu,r5k1/ppp2p1p/3pq1p1/4rnR1/5Q2/2PB4/PPP2P1P/2K3R1 w - - 2 22,d3f5 e5e1 g1e1 e6e1,856
1grJz,1k6/5Q2/4p1p1/p2pP1P1/3P4/np2P3/1P1B4/Kq3R2 w - - 7 44,f1b1 a3c2,856
1hg4p,8/8/4k3/3R4/1P1K4/2P5/8/6r1 w - - 4 60,d5d8 g1d1 d4c5 d1d8,856
2J4oB,r2q1rk1/ppb2pp1/2n1bn1p/2Ppp1N1/1P5P/P1N1P3/1BQ2PP1/R3KB1R b KQ - 2 13,f6g4 c2h7,856
2PwYv,6k1/p4ppp/2pQ1b2/8/2BP4/6rq/PP5N/2R3K1 w - - 1 27,g1h1 h3g2,856
07R5e,8/5p2/4p3/4P1nk/4P1N1/6K1/3P2RP/5r2 w - - 13 62,d2d3 f1f3,857
0ELLX,5rk1/5p2/p5RP/2p5/1p6/2P3Q1/1P4P1/1KB2q2 b - - 0 33,f7g6 g3g6 g8h8 g6g7,857
0OzyE,r5k1/p2b1p1p/1p3bqB/3p1B2/8/4Q3/PP3PPP/4R1K1 b - - 0 26,d7f5 e3e8 a8e8 e1e8,857
0SvCV,6k1/pp1r2p1/6p1/8/4RR2/P5KP/1n1r2P1/8 b - - 5 35,b2d3 e4e8 g8h7 f4h4,857
0itl7,8/p4bpk/5p2/7p/3N4/5N1P/rr4P1/3R2RK w - - 4 36,d1d2 b2d2 f3d2 a2d2,857
19r2a,7r/1p1Rk3/p7/4p2p/2N1P3/5r2/PP5P/4R1K1 b - - 6 28,e7d7 c4e5 d7e7 e5f3,857
1QjeT,rn3r1k/p4qb1/2p1p1Q1/1p2P1P1/3P1B2/2P3P1/P4PK1/7R b - - 1 25,h8g8 g6h7,857
1b4I3,8/1pQ5/p2p1k1p/4q1pP/1P1p4/8/P3r3/K4R2 b - - 13 44,f6e6 c7f7,857
2EuP6,3r4/5ppp/bP2pk2/n1R5/N7/n3PN2/5PPP/4K3 w - - 4 26,c5a5 a3c2,857
2ZlhC,8/5p1k/4pB1P/6P1/4K3/8/5n2/8 w - - 13 80,e4e5 f2g4 e5d6 g4f6,857
07Kbu,2k1r3/ppp5/6p1/3p1b2/6nP/2Pp1NP1/PP1N1bR1/R1B1rK2 w - - 2 24,f3e1 e8e1,858
0iYpN,4q3/2b1rk1p/4bpp1/p7/P2P4/1r1Q3P/3BRPP1/4R1K1 w - - 5 31,d3b3 e6b3 e2e7 e8e7 e1e7 f7e7,858
168ie,1k3r2/2R1R1p1/p7/7p/3B4/2P5/Pr4PP/6K1 w - - 4 31,d4g7 b2b1 e7e1 b1e1,858
1Ot0v,r5k1/4Rpp1/5r1p/6q1/p7/3Q3P/P4PP1/4R1K1 b - - 1 25,a4a3 e7e8 a8e8 e1e8,858
1gStL,r1b1k1nr/pp1np2p/3p2p1/q1pP4/2P1P3/2P2NPP/P7/R1BQKB1R w KQkq - 3 11,f1d3 a5c3 e1e2 c3a1,858
1hASr,8/1R3Rpp/r7/6k1/8/6P1/5PP1/r5K1 w - - 1 37,g1h2 a6h6,858
1p7cd,8/5p2/2p3p1/pp5p/k5PP/5P2/1K6/8 b - - 0 38,h5g4 f3g4 b5b4 h4h5 g6h5 g4h5,858
4J38w,2r3k1/3p1pp1/p2Qp2p/1qN5/1P6/4Pb2/PP3P1P/3RK1R1 w - - 2 21,d1d4 b5e2,858
4pTMj,r1b2k1r/p1qpn1bp/1pnN1pp1/2P1p3/3p4/1Q3NP1/PP1BPPBP/R4RK1 b - - 1 13,b6c5 b3f7,858
5els0,5r2/8/8/8/2N4k/7P/6PK/8 b - - 26 62,f8f4 g2g3 h4g5 g3f4,858
0aFJn,8/8/8/8/1K6/2r5/3k1R2/8 b - - 76 116,d2d3 f2f3 d3d4 f3c3,859
0gyvq,q5k1/p4pp1/3br2p/1p6/3P4/4B1Pb/PPP2P1P/R2QR1K1 w - - 0 19,d1h5 a8g2,859
19D1r,r1b4r/p2pk1p1/1ppN1p1p/2b5/5B2/1B6/PPP2PPP/4RK2 b - - 1 18,e7d8 d6f7,859
25r77,4k3/1p4p1/3b1n2/1P6/1pP4q/5P2/2Q3PP/1R5K w - - 0 29,b1d1 h4h2,859
2DPQl,8/6pk/2p4p/5Q2/8/2P3R1/PP2r2q/5K2 b - - 1 37,h7h8 f5f8 h8h7 f8g7,859
2DSAe,3nrrk1/pppq1npp/3b4/1P1b2N1/4p2B/2P4P/P1QNBPP1/R3K2R b KQ - 1 17,e4e3 c2h7,859
2ESpH,r3r1Qk/pp4pp/2n4N/q3Pp2/5Bb1/2P5/P4PPP/R3R1K1 b - - 7 20,e8g8 h6f7,859
3Ueob,2k5/2p4p/P1r1Npp1/8/1b4P1/3N4/5PKP/8 w - - 2 38,d3b4 c6e6 a6a7 c8b7,859
3Vklv,2r3k1/1pr1qppp/p2np3/8/P1NP1P2/1P5R/2Q3PP/2R3K1 b - - 2 26,d6c4 c2h7 g8f8 h7h8,859
3j9UV,5k2/2pK2p1/1p2P2p/p7/8/1P2P3/r5PP/8 b - - 0 32,a2g2 e6e7 f8g8 e7e8q,859
0PKuy,6k1/8/1R2p2p/4b1pP/5r2/4pK2/6P1/4R3 w - - 2 37,f3e3 e5d4 e3d3 d4b6,860
0cIg1,r2q1rk1/pb3ppp/2pb4/1p6/4n3/1PP2N1P/1P3PP1/RNBQR1K1 w - - 0 14,e1e4 d6h2 g1h2 d8d1,860
0l6tS,1k5b/ppp2n2/2q2p2/8/1n1P3Q/P5B1/1P3PP1/2KR4 w - - 1 25,c1b1 c6c2 b1a1 c2d1,860
0pVKT,8/5pk1/p3p1p1/1p4Pp/PP2QP1K/2q1P2P/8/8 w - - 1 33,a4b5 c3e1,860
1cCL6,3qk2r/6pp/2p1pp2/1p6/1b2P2P/4nP2/3P1P2/BQ2KB1R w Kk - 1 18,b1b4 e3c2 e1d1 c2b4,860
1nbvU,1r3kr1/3p1p1p/b1nN2p1/2B1n3/2P1P3/3B4/PP4PP/R4RK1 b - - 3 22,e5d3 f1f7,860
1qvI8,2r2r2/1b2nBk1/p5p1/1p2p1Np/3pP3/P2P2pP/1PP5/R4RK1 b - - 0 24,c8c2 g5e6 g7h6 e6f8,860
2NSYU,2rrR1k1/pp4pq/5p2/7Q/8/1P6/P4PPP/4R1K1 b - - 4 27,d8e8 e1e8 c8e8 h5e8,860
3EZcq,r1b2rk1/2ppq1pp/p1p2n1B/8/8/6Q1/PPP1BPPP/R4RK1 b - - 1 14,e7e2 g3g7,860
3F6dK,r1b2rk1/pp3pbp/2nq2p1/3B4/8/5N2/PP3PPP/R1BQ1RK1 b - - 0 14,c6b4 d5f7 f8f7 d1d6,860
00HPz,6r1/7p/2pk1p2/P2p4/P2KbP2/4P3/4NR1P/8 w - - 1 35,e2c3 c6c5,861
04L5K,4r1k1/6p1/pq2PrR1/1pp2n1p/4Q3/1PP2N1P/1P4P1/4R2K w - - 2 32,g6f6 f5g3 h1g1 g3e4,861
0CA8M,r2q3r/pp4p1/2n1Qpk1/2bp1n2/5P1p/2N2N2/PPPB2PP/4RR1K w - - 2 16,f3e5 c6e5 e6f5 g6f5,861
0VNhn,3r1rk1/pbpn1pp1/1p2N1qp/8/2BP4/2P5/P1PQ1PPP/4RRK1 w - - 1 17,e6d8 g6g2,861
0W5WK,8/1p1r4/p1kr4/5p2/2P1p1p1/1P1nB1P1/P2RKP2/3R4 w - - 6 44,e3f4 d3f4 g3f4 d6d2 d1d2 d7d2,861
0xFxO,3r3Q/4kpp1/p7/5B2/8/2P5/bP3bPP/2K5 w - - 2 27,h8g7 f2e3 c1c2 d8d2,861
1Hwzu,r2k4/ppp2r2/6N1/3Qp3/3bP3/1K1P4/PPP4P/q7 b - - 15 36,f7d7 d5g8,861
1MZ4j,6k1/5pp1/1r1n2b1/3R2Pp/7P/1BP2p2/2P2K2/1N6 w - - 0 33,f2f3 g6e4 f3f4 e4d5,861
1ZosA,r6Q/8/p1pb2k1/3p1p2/2pP4/2P4P/Pq6/2R2RK1 w - - 0 27,h8a8 b2h2,861
27lT7,3r4/pk3ppp/1p6/2p1PP2/q2r4/PR1P3P/2Q3P1/3R3K b - - 0 24,d4d5 b3b6 a7b6 c2a4,861
0fXJo,3r1rk1/pp3ppp/2n1p3/6P1/1b2N3/1P6/P1P1RPP1/1K5R b - - 0 26,g7g6 e4f6 g8g7 h1h7,862
0gOE9,5r2/5pkp/6n1/1P1p1p1Q/8/7P/5PK1/8 w - - 0 44,h5f5 g6h4 g2f1 h4f5,862
0rNUp,2rq1rk1/8/p5R1/1p3pp1/8/1P1P1Q2/1pP3PP/6K1 b - - 1 27,g8h7 f3h5,862
10dIS,1q5k/pb4pp/7r/8/N7/3Q4/PP3PP1/3R1RbK w - - 2 32,h1g1 b8h2,862
18skm,Q6r/2q2kp1/p4pn1/8/1n1P2PP/8/PPP2P2/2K1R2R w - - 1 23,a8f3 c7c2,862
1dNO4,5Rk1/6p1/6Qp/3pN3/2pPp3/2P1P2P/6PK/rq6 b - - 8 33,g8f8 g6f7,862
1u7gZ,4kb1r/pp3ppp/q3p3/n2RPnB1/Q1rP4/P1N2N2/5PPP/4K2R b Kk - 0 17,c4a4 d5d8,862
2JLm8,4rrk1/pp3pq1/2p3p1/3p1bN1/3R1N1Q/8/PP3PPP/2R3K1 b - - 0 22,g7d4 h4h7,862
2W5SH,r1bR1bk1/p1p2ppp/1p5q/8/1Q2P3/8/P4PPP/5RK1 b - - 1 19,c8b7 b4f8,862
2w3bq,rnk4r/ppp2p1p/4bp1b/3Np3/4P3/8/PPP2PPP/1K1R1BNR b - - 3 10,h8d8 d5e7,862
0KvPR,r6k/5Qp1/p2q3p/1p6/8/6RP/5PPK/8 b - - 4 38,a8f8 f7g7,863
0Y4jc,rn1q1r2/pp2p1kp/2p2pp1/5b2/2PNN3/1PQ3P1/P3PPBP/5RK1 b - - 1 15,f5e4 d4e6 g7g8 e6d8,863
0ZvHr,r1bq1rk1/p1p2pp1/1pn1p3/3nP1NQ/3P4/2P1B3/P4PPP/R3K2R b KQ - 3 13,f7f6 h5h7,863
0hKtO,r5Qk/pbpB2bp/1p4pN/5p1n/4NP2/2P3Pq/PP3P2/3R2K1 b - - 7 25,a8g8 h6f7,863
0mB68,1k4nr/pp3pp1/4N2p/6q1/8/6Q1/PP3PPP/3R2K1 b - - 2 22,g5g3 d1d8,863
15Ro0,3r2k1/pp2q1pp/4p3/3nQp2/P2B2P1/1P3R1P/2r3P1/5RK1 b - - 0 24,e7d6 e5g7,863
17RiK,8/7p/R3k3/4p3/1p1pP3/1PpK3P/2P3R1/2q5 b - - 11 40,e6d7 g2g7 d7e8 a6a8,863
1BLcp,7k/pp1q3r/5p1p/3p4/6R1/2Q4P/PP3PPb/5K2 b - - 5 33,d7f7 c3c8 f7e8 c8e8,863
1LiJy,8/5r2/8/4p3/8/R3k3/6K1/8 b - - 3 61,e3f4 a3f3 f4e4 f3f7,863
1lkv1,r1bqrk1Q/pp4p1/2n1p3/3nP1N1/8/2P5/P2B1PPP/R3K2R b KQ - 6 18,f8e7 h8g7,863
0oCl4,r4k2/ppp2ppp/8/4N3/3n4/2b1R3/P4PPP/R5K1 w - - 0 18,e3c3 d4e2 g1f1 e2c3,864
0vw7S,5qrk/5p1p/ppR1bPp1/3pN1Q1/8/3P3P/PP4P1/6K1 w - - 3 33,c6b6 f8c5 g1h2 c5b6,864
0xLRd,8/1R5p/4r1pk/p1p5/2P2KPP/1n6/8/8 b - - 4 42,b3d4 g4g5 h6h5 b7h7,864
12cv0,1k1r3r/ppp2pp1/3b1n1p/4q2b/1P1N4/2P1B2P/P3BPP1/R3QRK1 w - - 3 23,e2h5 e5h2,864
2QPkJ,2k5/p2q3p/2p1rb2/2Q2p1B/8/P5P1/5P1P/1R4K1 w - - 10 35,c5f5 e6e1 b1e1 d7f5,864
2YEvn,r5k1/ppp2pp1/1b1pr2p/4PN2/6Q1/2q5/P4PPP/R3R1K1 b - - 0 22,d6e5 g4g7,864
2i64M,R1bk3r/5Rp1/p3p1B1/1p1pP3/8/7q/PnP2QK1/8 w - - 2 28,g2g1 h3h1,864
2nxr5,4r3/p4p1k/p5p1/8/6N1/1P1Q2PK/P1P2q2/8 b - - 2 38,f2f5 d3f5 g6f5 g4f6 h7g6 f6e8,864
2umnx,rR6/P7/1K6/7p/6p1/8/7k/8 b - - 1 52,g4g3 b8a8 g3g2 a8g8 g2g1q g8g1,864
3bNK8,1k6/6pB/P2r4/1K3p2/8/8/6PP/8 w - - 0 38,h7f5 d6d5 b5c4 d5f5,864
0FDEW,8/8/2p1pkp1/2N4p/3P3b/2PK1P2/1P6/8 b - - 3 36,h4g3 c5e4 f6f5 e4g3,865
1BgC6,r1b3kR/4q1n1/p1p1prQ1/1p4N1/3P1P2/4P3/PP4PP/5RK1 b - - 3 28,g8h8 g6h7,865
1aAvJ,r3q2k/2R2p2/p5R1/1p1Q4/3P4/6Pr/P4P2/6K1 w - - 2 37,c7f7 e8e1 g1g2 e1h1,865
1iRLi,8/1p4P1/pP4k1/P2b4/3K4/8/8/8 b - - 4 52,g6g7 d4d5 g7f6 d5d6,865
1rtK7,r6k/7p/8/2Np1p2/3Pp3/1Q2P3/2R5/1K1q4 w - - 14 37,b1b2 d1a1,865
2NT9Y,rn1qkbnr/1b3p2/2p1p2p/p3P1pN/Pp1P4/8/1P3PPP/R1BQKBNR b KQkq - 1 12,g8e7 h5f6,865
2gk83,5rk1/5Qpp/2p5/8/8/2P1P1q1/rP6/2KR1R2 b - - 0 25,f8f7 d1d8 f7f8 f1f8,865
2yqjN,r5k1/6R1/p2p2p1/1p1P4/3B2b1/8/PPq4P/4Q2K b - - 0 31,g8f8 e1e7,865
337FI,r1kbr3/2pq1p1p/B1Np2b1/3P4/1Q6/BP2R1P1/P4P1P/6K1 b - - 0 35,a8a6 b4b8,865
3NZXq,6k1/R5p1/7p/8/1P1n4/r2PK3/7P/8 w - - 0 38,a7a3 d4c2 e3e4 c2a3,865
06k0H,5r1k/pp5p/3p3q/4p1N1/3p1nR1/3P4/PPP4P/6RK b - - 0 30,b7b6 g5f7 f8f7 g4g8,866
0BL23,r2qk2r/p1p2ppp/8/3BP3/2b1n3/8/PP3bPP/RNBQ1K1R w kq - 0 13,d5c4 d8d1,866
0Jzpf,8/2k4p/p1r3p1/3Q4/1P6/6P1/2P2bKP/8 w - - 8 38,d5c6 c7c6 g2f2 c6b5,866
0Otqe,2k5/pppb4/2n1p2q/3p1p2/3P1P2/1NPB1Rp1/P1P1Q1P1/1R5K w - - 1 22,h1g1 h6h2 g1f1 h2h1,866
0vAFG,1kq5/p1b5/2p5/2P1pKp1/1P6/2Q1P3/8/3R4 w - - 1 44,f5e4 c8g4 e4d3 g4d1,866
10NnY,5r1k/1p2NpB1/p2P4/4P3/3q4/2r1QK2/P5PP/5R2 b - - 0 31,h8g7 e7f5 g7g8 f5d4,866
10fNm,3r2k1/pp1r4/2pb3p/4p3/4P3/2N3p1/PP1R1P1P/3R2K1 w - - 0 23,f2g3 d6c5 g1f1 d7d2 d1d2 d8d2,866
11BOq,r1bq1k1r/pp1nb2p/2p1B2p/4p2Q/4P3/8/PPP2PPP/RN3RK1 b - - 0 11,f8g7 h5f7,866
1H4VL,8/5ppp/2k5/N7/P7/6P1/5PKP/r7 b - - 0 36,c6c5 a5b3 c5b4 b3a1,866
1Z5c8,8/8/5R2/r2K4/8/4k3/8/8 w - - 21 80,d5c6 a5a6 c6d5 a6f6,866
0DHuH,1n3rk1/5rpp/2p1p3/8/4QP2/PPq2N2/2P3PP/3R1K1R w - - 1 22,f3g5 f7f4 e4f4 f8f4,867
0gFtQ,Rnkr3r/2p3q1/1pn2p2/1Q1pp3/3P3p/1PP1PP2/1N2KP1P/R7 b - - 6 25,g7d7 b5a6,867
0iMvC,5rk1/3p1p1p/p3pBpQ/1p6/2r1B3/5P2/P3qP1P/R4R1K b - - 6 26,c4e4 h6g7,867
1J1wx,2b3rk/4R2p/5r2/2Pp4/3N1p2/2Q2P1P/q7/2R2B1K w - - 1 34,f1d3 a2g2,867
1eaGO,r1bq2rk/5p1n/p2p1N1Q/1pp5/4P3/3P4/PPP3PP/n4RK1 b - - 0 21,g8g6 h6h7,867
29B57,6k1/8/5p1p/R1K5/2P1r3/8/P7/8 w - - 1 46,c5d5 e4e5 d5d6 e5a5,867
2LjFE,r1k1b3/p4R2/B1p5/4B3/4pp2/8/PPP2b2/2K5 b - - 2 27,c8d8 e5f6,867
2Zuck,r4bk1/6pp/1Pq1p3/p2pPP2/3Q2P1/5B2/P6P/1R4K1 w - - 1 34,f5e6 f8c5 d4c5 c6c5,867
2eSiH,r2kr3/pp1bq3/4p1Bp/3pQ1p1/8/4P3/P4PPP/2R3K1 b - - 3 25,e8g8 e5c7,867
2elFg,3rr3/p4pkp/3q4/2Q5/2b5/5N2/PP3PPP/2R2K1R w - - 1 22,c5c4 d6d1 c1d1 d8d1 f3e1 d1e1,867
0F8Dq,2rq1k2/5p2/pp3np1/3PQ1P1/4P2n/2N5/PP1K4/R7 w - - 0 26,g5f6 h4f3 d2c2 f3e5,868
